 HMean_acc:[96.503, 96.169, 94.794, 94.786, 93.697, 91.94, 87.233, 86.862, 87.974, 86.937] 
>>> 0110-21-49-13-808-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 89.754, 90.179, 89.959, 90.783, 89.998, 87.946, 81.932, 82.241, 83.61, 82.362] 
 Seen_acc:[94.824, 93.914, 93.84, 93.84, 93.84, 93.816, 93.792, 93.792, 93.792, 93.792] 
 Unseen_acc:[98.242, 98.535, 95.768, 95.752, 93.555, 90.137, 81.531, 80.886, 82.836, 81.016] 
 HMean_acc:[96.503, 96.169, 94.794, 94.786, 93.697, 91.94, 87.233, 86.862, 87.974, 86.937] 
>>> 0110-21-54-33-130-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 89.754, 90.179, 89.959, 90.783, 89.998, 87.946, 81.932, 82.241, 83.61, 82.362] 
 Seen_acc:[94.824, 93.914, 93.84, 93.84, 93.84, 93.816, 93.792, 93.792, 93.792, 93.792] 
 Unseen_acc:[98.242, 98.535, 95.768, 95.752, 93.555, 90.137, 81.531, 80.886, 82.836, 81.016] 
 HMean_acc:[96.503, 96.169, 94.794, 94.786, 93.697, 91.94, 87.233, 86.862, 87.974, 86.937] 
>>> 0111-11-09-20-506-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.579, 89.754, 90.179, 89.959, 90.783, 89.998, 87.946, 81.932, 82.241, 83.61, 82.362] 
 Seen_acc:[94.824, 93.914, 93.84, 93.84, 93.84, 93.816, 93.792, 93.792, 93.792, 93.792] 
 Unseen_acc:[98.242, 98.535, 95.768, 95.752, 93.555, 90.137, 81.531, 80.886, 82.836, 81.016] 
 HMean_acc:[96.503, 96.169, 94.794, 94.786, 93.697, 91.94, 87.233, 86.862, 87.974, 86.937] 
