0709-19-19-58-993-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.932,91.322,81.506,85.278,88.723,90.307,0709-19-19-58-993 
0709-20-19-03-267-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-100.0,94.283,81.553,87.261,89.24,92.486,0709-20-19-03-267 
0709-20-29-58-567-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.961,96.835,96.875,96.719,97.635,97.23,0709-20-29-58-567 
0714-19-55-09-046-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0714-19-55-09-046 
0714-20-00-34-693-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0714-20-00-34-693 
0714-20-15-14-279-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0714-20-15-14-279 
0714-20-29-40-800-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0714-20-29-40-800 
0715-11-23-37-359-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-23-37-359 
0715-11-36-36-176-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-36-36-176 
0715-11-42-03-061-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-tw_16.0-0.1-hard_proto-99.516,96.608,96.875,96.719,97.635,97.23,0715-11-42-03-061 
